class_0_prob,class_1_prob,class_2_prob,pred_class
0.995,0.002876,0.001993,0
0.9956,0.002739,0.001851,0
0.994,0.00365,0.001938,0
0.9937,0.004723,0.001759,0
0.994,0.003462,0.001987,0
0.9917,0.004566,0.003994,0
0.9937,0.00412,0.002192,0
0.9927,0.004963,0.00251,0
0.992,0.004223,0.003443,0
0.993,0.003662,0.003185,0
0.995,0.002577,0.002645,0
0.995,0.002497,0.002724,0
0.9956,0.002333,0.002357,0
0.9956,0.002558,0.002151,0
0.9956,0.00239,0.002014,0
0.996,0.002314,0.001672,0
0.996,0.002357,0.001769,0
0.995,0.002626,0.002438,0
0.994,0.003345,0.002401,0
0.992,0.003271,0.00435,0
0.993,0.004856,0.001736,0
0.993,0.00496,0.00221,0
0.993,0.004852,0.001755,0
0.992,0.005417,0.002302,0
0.992,0.005253,0.002035,0
0.992,0.003696,0.004074,0
0.9927,0.004017,0.003136,0
0.992,0.003809,0.00426,0
0.9937,0.003462,0.002699,0
0.9937,0.00322,0.002851,0
0.994,0.0038,0.001953,0
0.9937,0.004124,0.002192,0
0.99,0.003305,0.006542,0
0.9927,0.003521,0.003521,0
0.9897,0.004517,0.00556,0
0.99,0.00371,0.006077,0
0.9917,0.004616,0.003756,0
0.9927,0.003975,0.003239,0
0.992,0.005013,0.003218,0
0.9917,0.005527,0.003138,0
0.979,0.01371,0.007263,0
0.9717,0.01488,0.01369,0
0.9897,0.006325,0.003706,0
0.99,0.005985,0.004166,0
0.989,0.006287,0.00518,0
0.9883,0.006687,0.004593,0
0.9863,0.0085,0.00467,0
0.9873,0.007477,0.00514,0
0.9917,0.00547,0.003202,0
0.9907,0.00601,0.002863,0
0.9844,0.01243,0.003052,0
0.991,0.00591,0.002575,0
0.9907,0.00681,0.00255,0
0.9897,0.007423,0.002428,0
0.996,0.002634,0.001431,0
0.9966,0.002014,0.001484,0
0.996,0.002079,0.001551,0
0.9956,0.002743,0.001599,0
0.9956,0.002724,0.001566,0
0.995,0.003223,0.001624,0
0.9946,0.003475,0.001714,0
0.9946,0.003897,0.001582,0
0.994,0.004166,0.001641,0
0.994,0.004425,0.001553,0
0.9937,0.004612,0.0019245,0
0.993,0.004772,0.001722,0
0.994,0.004562,0.001743,0
0.994,0.00415,0.001779,0
0.9946,0.00355,0.001813,0
0.9946,0.00325,0.001696,0
0.9956,0.00252,0.001963,0
0.9956,0.002483,0.00205,0
0.9956,0.002163,0.00225,0
0.9883,0.002947,0.00857,0
0.992,0.00425,0.00345,0
0.991,0.0061,0.00239,0
0.9917,0.00405,0.004345,0
0.9937,0.00432,0.002186,0
0.9883,0.00876,0.00323,0
0.9844,0.01145,0.003874,0
0.9717,0.02231,0.00574,0
0.8506,0.139,0.01046,0
0.854,0.1353,0.01064,0
0.975,0.02191,0.002996,0
0.9907,0.00846,0.001383,0
0.995,0.003366,0.0009475,0
0.993,0.005997,0.001163,0
0.995,0.004196,0.000936,0
0.9956,0.003387,0.0009303,0
0.9966,0.002895,0.001028,0
0.9956,0.003374,0.00113,0
0.994,0.004253,0.001223,0
0.996,0.002962,0.001191,0
0.992,0.00474,0.00292,0
0.995,0.002922,0.001922,0
0.9956,0.002867,0.001838,0
0.996,0.002895,0.001454,0
0.9946,0.002954,0.002848,0
0.9937,0.003057,0.003094,0
0.9937,0.002312,0.003983,0
0.994,0.001982,0.003952,0
0.9956,0.001915,0.002626,0
0.995,0.0024,0.002512,0
0.996,0.002094,0.001782,0
0.995,0.002743,0.002087,0
0.995,0.002972,0.002165,0
0.994,0.003464,0.002102,0
0.994,0.00438,0.001788,0
0.9946,0.003393,0.001695,0
0.995,0.00336,0.001455,0
0.9956,0.003092,0.00164,0
0.995,0.00318,0.001649,0
0.9946,0.003067,0.002344,0
0.995,0.002625,0.002325,0
0.9956,0.002228,0.002327,0
0.9956,0.002184,0.002462,0
0.995,0.002686,0.002619,0
0.9956,0.002499,0.002054,0
0.995,0.002607,0.00236,0
0.99,0.003784,0.005844,0
0.9937,0.00416,0.001999,0
0.9946,0.00343,0.0019455,0
0.9946,0.00363,0.001546,0
0.993,0.00462,0.002373,0
0.989,0.0085,0.003004,0
0.9785,0.01506,0.006294,0
0.981,0.0127,0.006535,0
0.974,0.02037,0.005707,0
0.8765,0.115,0.00826,0
0.959,0.0348,0.00649,0
0.9956,0.0029,0.001496,0
0.9937,0.004723,0.001479,0
0.994,0.004147,0.001363,0
0.994,0.00439,0.001199,0
0.9946,0.003471,0.001579,0
0.995,0.003468,0.001332,0
0.995,0.003258,0.001325,0
0.995,0.00379,0.001099,0
0.9946,0.00457,0.001058,0
0.9937,0.0056,0.001027,0
0.985,0.01178,0.003284,0
0.991,0.006786,0.002377,0
0.989,0.00872,0.00248,0
0.99,0.007347,0.002243,0
0.991,0.00693,0.002249,0
0.9927,0.00509,0.002092,0
0.9907,0.00682,0.00252,0
0.9927,0.004734,0.002697,0
0.9897,0.007267,0.003336,0
0.9927,0.004475,0.003092,0
0.993,0.004383,0.002487,0
0.9937,0.003998,0.002287,0
0.9937,0.00405,0.002457,0
0.992,0.005566,0.002188,0
0.9927,0.0052,0.002022,0
0.9917,0.00574,0.00232,0
0.989,0.00826,0.002878,0
0.9907,0.00634,0.00303,0
0.993,0.00488,0.002356,0
0.9927,0.004868,0.001926,0
0.9937,0.00444,0.001904,0
0.9917,0.005253,0.003271,0
0.9927,0.005253,0.002464,0
0.9927,0.004993,0.002613,0
0.9873,0.009445,0.003199,0
0.9897,0.007565,0.00277,0
0.9927,0.004356,0.00286,0
0.993,0.003845,0.002935,0
0.9917,0.004845,0.00384,0
0.9927,0.003489,0.003798,0
0.992,0.003487,0.004578,0
0.9937,0.003119,0.00318,0
0.9937,0.0031,0.00269,0
0.994,0.003113,0.002562,0
0.994,0.002872,0.00288,0
0.992,0.003437,0.00482,0
0.9927,0.0034,0.00391,0
0.994,0.003202,0.002518,0
0.9937,0.00348,0.002424,0
0.995,0.002823,0.00205,0
0.995,0.003119,0.002123,0
0.9956,0.00262,0.002043,0
0.995,0.002674,0.002386,0
0.995,0.002748,0.002228,0
0.9946,0.003115,0.00229,0
0.994,0.003641,0.00192,0
0.995,0.002926,0.002127,0
0.995,0.002718,0.002296,0
0.995,0.002663,0.00227,0
0.9937,0.00324,0.002775,0
0.9937,0.00401,0.002422,0
0.9937,0.004047,0.002457,0
0.9907,0.00615,0.003311,0
0.991,0.005627,0.002783,0
0.993,0.004093,0.002806,0
0.9917,0.003975,0.004303,0
0.9927,0.002996,0.00414,0
0.989,0.00548,0.005646,0
0.985,0.00807,0.007404,0
0.989,0.00854,0.002918,0
0.9863,0.01021,0.003172,0
0.9873,0.01028,0.00231,0
0.9805,0.01697,0.002914,0
0.937,0.06015,0.002884,0
0.8916,0.1052,0.003153,0
0.8784,0.119,0.003057,0
0.8506,0.1434,0.006172,0
0.9897,0.00725,0.002844,0
0.992,0.00504,0.002775,0
0.9927,0.005066,0.001903,0
0.9937,0.00418,0.002012,0
0.9917,0.005104,0.003649,0
0.9937,0.00341,0.00241,0
0.995,0.002563,0.002224,0
0.995,0.002365,0.002823,0
0.9937,0.002344,0.003572,0
0.993,0.002972,0.00384,0
0.9937,0.003195,0.002806,0
0.9917,0.004543,0.003813,0
0.9917,0.004314,0.00436,0
0.992,0.004406,0.003342,0
0.9907,0.005634,0.003204,0
0.9927,0.004517,0.003103,0
0.9927,0.004528,0.002876,0
0.9897,0.00728,0.003239,0
0.993,0.003794,0.002726,0
0.9956,0.003002,0.001776,0
0.9946,0.003323,0.001861,0
0.994,0.00325,0.002302,0
0.994,0.003578,0.002218,0
0.993,0.004383,0.002417,0
0.993,0.002632,0.004482,0
0.994,0.003328,0.002394,0
0.993,0.004723,0.002432,0
0.992,0.005165,0.00286,0
0.991,0.005802,0.002699,0
0.9897,0.006454,0.003479,0
0.99,0.006123,0.003601,0
0.989,0.00773,0.00321,0
0.984,0.01143,0.00449,0
0.9844,0.01041,0.004845,0
0.9785,0.01697,0.004574,0
0.9775,0.01898,0.00371,0
0.9863,0.00967,0.003775,0
0.991,0.004486,0.00433,0
0.99,0.005375,0.00421,0
0.993,0.00373,0.002846,0
0.993,0.003994,0.002712,0
0.9937,0.00333,0.002785,0
0.993,0.003963,0.002903,0
0.993,0.004333,0.002617,0
0.9897,0.00779,0.002403,0
0.9897,0.00832,0.001799,0
0.9897,0.007313,0.002373,0
0.989,0.00829,0.002693,0
0.9863,0.01143,0.00235,0
0.987,0.0109,0.002333,0
0.983,0.01333,0.003551,0
0.9785,0.01761,0.004177,0
0.987,0.00921,0.003986,0
0.9863,0.005577,0.00812,0
0.99,0.00526,0.004467,0
0.9897,0.006035,0.00459,0
0.9917,0.005096,0.003405,0
0.9917,0.004845,0.003815,0
0.9956,0.002472,0.002262,0
0.9956,0.002401,0.002241,0
0.996,0.002048,0.001868,0
0.9956,0.002092,0.002354,0
0.9956,0.001719,0.00251,0
0.9956,0.00206,0.002234,0
0.992,0.002909,0.005318,0
0.993,0.00305,0.003378,0
0.992,0.003233,0.004524,0
0.992,0.003523,0.00465,0
0.992,0.003439,0.00411,0
0.9907,0.004566,0.004646,0
0.993,0.004715,0.00234,0
0.991,0.006268,0.002384,0
0.992,0.005627,0.002039,0
0.9893,0.00766,0.00256,0
0.9863,0.01079,0.002653,0
0.994,0.00352,0.002108,0
0.993,0.004757,0.002266,0
0.9917,0.005802,0.00231,0
0.989,0.008316,0.002428,0
0.9897,0.007236,0.002401,0
0.9917,0.005585,0.00231,0
0.993,0.00472,0.002367,0
0.993,0.004486,0.002468,0
0.994,0.003326,0.002308,0
0.9956,0.003056,0.001833,0
0.9946,0.003225,0.00182,0
0.995,0.003073,0.001444,0
0.995,0.00314,0.0015135,0
0.9956,0.002745,0.00168,0
0.995,0.003109,0.002018,0
0.995,0.00269,0.002258,0
0.9937,0.003586,0.002747,0
0.995,0.00281,0.002195,0
0.994,0.003351,0.002039,0
0.994,0.003906,0.001724,0
0.995,0.003302,0.001574,0
0.9937,0.00391,0.002142,0
0.993,0.004498,0.002594,0
0.995,0.00299,0.001995,0
0.994,0.00387,0.002083,0
0.9937,0.004154,0.002281,0
0.964,0.03284,0.00326,0
0.9795,0.01715,0.002996,0
0.9805,0.015434,0.003952,0
0.9795,0.01804,0.002666,0
0.9824,0.01462,0.002554,0
0.982,0.01607,0.002155,0
0.9775,0.01971,0.002554,0
0.9844,0.01306,0.002132,0
0.982,0.01608,0.002182,0
0.9863,0.01157,0.002192,0
0.994,0.004063,0.00178,0
0.9946,0.003431,0.00165,0
0.9946,0.004337,0.001542,0
0.9927,0.00492,0.00188,0
0.993,0.00496,0.002188,0
0.989,0.00831,0.00307,0
0.99,0.005257,0.00442,0
0.9907,0.005802,0.003605,0
0.988,0.00817,0.003654,0
0.992,0.005394,0.002787,0
0.992,0.004154,0.003437,0
0.9927,0.004436,0.002924,0
0.995,0.002855,0.002415,0
0.993,0.003857,0.002815,0
0.9927,0.004707,0.002628,0
0.993,0.004154,0.002829,0
0.9927,0.004738,0.002682,0
0.9883,0.007713,0.004047,0
0.963,0.00953,0.02742,0
0.9854,0.00942,0.005253,0
0.985,0.00671,0.00826,0
0.987,0.006504,0.006477,0
